x,y
6.268323329484642770e+00,4.521105436652757881e+00
6.232605068604785359e+00,4.502887121726343089e+00
6.185449053660542873e+00,4.478118027081371189e+00
6.132625733051185968e+00,4.456124874141329073e+00
6.076952716992843229e+00,4.435494301382442828e+00
6.012357414448671555e+00,4.405731243624228632e+00
5.949119447049814546e+00,4.379217190580228625e+00
5.887695016424628669e+00,4.354429922035157219e+00
5.833236497216971905e+00,4.328400546606099297e+00
5.782501508220886599e+00,4.295463514963114626e+00
5.736300807314771433e+00,4.263652507102257516e+00
5.700830754863170924e+00,4.233824055116828688e+00
5.673845979726157118e+00,4.202376405050728181e+00
5.650322262867986112e+00,4.176474424487685688e+00
5.636082071183643016e+00,4.141093094675371233e+00
5.626129496206258018e+00,4.110088514923871728e+00
5.621777764038728087e+00,4.069158929865600349e+00
5.623216104729157117e+00,4.031450346777471161e+00
5.630268424514042636e+00,3.987121024046271778e+00
5.645020828256200218e+00,3.943542279744143286e+00
5.664094535152456977e+00,3.905209231981771723e+00
5.698809845946700037e+00,3.856598478529527974e+00
5.740447448119113893e+00,3.810762451111371796e+00
5.779827553438300569e+00,3.777727920396128702e+00
5.825260261384257454e+00,3.749470184486800584e+00
5.866857378578084870e+00,3.730372814883899935e+00
5.911103733636271507e+00,3.717387958923600522e+00
5.951097780821699601e+00,3.710263010808557915e+00
5.993230252946385228e+00,3.716363078479585802e+00
6.035587180204985636e+00,3.729771071714170994e+00
6.073134605890014193e+00,3.750148008985271453e+00
6.115462610899871088e+00,3.783016476552600871e+00
6.157503610693543017e+00,3.823140492822829195e+00
6.190794645563713949e+00,3.860401472951285662e+00
6.219115068615185926e+00,3.907307749932171781e+00
6.236440276864528620e+00,3.956942419419900325e+00
6.239995466633471821e+00,3.996073210677042020e+00
6.236632474447442398e+00,4.035749439151014251e+00
6.221197886280271483e+00,4.078786690003413540e+00
6.196541671826842901e+00,4.118807019947700709e+00
6.163745195474085392e+00,4.154876963736929163e+00
6.122310374408214351e+00,4.188280321861713951e+00
6.078465260974772022e+00,4.214448669201528830e+00
6.023467246666713848e+00,4.234513707528628323e+00
5.970195480651757869e+00,4.245035910435157156e+00
5.930007616973285600e+00,4.240803396766742672e+00
5.884034424025671228e+00,4.230356081326843487e+00
5.835779060644214589e+00,4.208746510364685278e+00
5.785494351365857213e+00,4.175376119043185952e+00
5.740199976604642984e+00,4.134131565589085788e+00
5.697790132090585935e+00,4.086672817704013916e+00
5.664910374796299664e+00,4.036845917074056267e+00
5.636710855342029092e+00,3.980423389168643133e+00
5.619667333045870627e+00,3.929229874694571301e+00
5.605636530066185230e+00,3.880186529426071118e+00
5.598614020192885121e+00,3.837582011779042901e+00
5.598533428194043537e+00,3.794117693251228829e+00
5.599340842779585437e+00,3.754500396715000576e+00
5.605683923174415106e+00,3.719113933206899425e+00
5.619266107297685053e+00,3.694515131287685605e+00
5.634291055421828176e+00,3.664743726541700219e+00
5.659042888842257035e+00,3.642695461627085685e+00
5.689146503396671051e+00,3.622883781917942692e+00
5.724216475958257000e+00,3.612060319427300215e+00
5.763665894864757000e+00,3.598610756559942558e+00
5.811260637882128322e+00,3.590438664649814982e+00
5.863792099143686265e+00,3.578576659465729115e+00
5.920475980367342572e+00,3.567471406538699874e+00
5.981261166825599496e+00,3.555369256440057413e+00
6.042223197166157078e+00,3.538957134964742401e+00
6.101491664229314438e+00,3.525584153911156982e+00
6.156193716229743096e+00,3.516233549653599688e+00
6.205667545749871117e+00,3.507535161431985848e+00
6.244447783158243226e+00,3.501978187925928410e+00
6.279274160282743544e+00,3.496805978842271401e+00
6.307587093800757216e+00,3.498489122799186113e+00
6.335670899394985511e+00,3.493589628619942822e+00
6.356525852056014614e+00,3.492017710142429010e+00
6.373175078209613709e+00,3.492988599054328347e+00
6.388524023505014249e+00,3.497673983177785217e+00
6.401924968899057156e+00,3.502472725465342940e+00
6.411574234653628857e+00,3.508099390137043194e+00
6.421060043433471698e+00,3.513723048644000535e+00
6.428322614331714036e+00,3.518513936174985979e+00
6.434474017743985641e+00,3.526015319336528897e+00
6.437627121904585081e+00,3.537751644954671981e+00
6.444440489142328587e+00,3.547171056681214019e+00
6.450060624150315114e+00,3.556998209861285787e+00
6.451477814106242548e+00,3.571668083551043260e+00
6.455349845421271660e+00,3.587841879582585491e+00
6.458497668254186586e+00,3.605226555456228610e+00
6.459742982767914476e+00,3.623389357933786137e+00
6.461090288735271692e+00,3.650869792585027973e+00
6.464358799081857399e+00,3.673253502168313922e+00
6.464148791586742604e+00,3.705392688290314318e+00
6.465406430619600187e+00,3.730094952164371591e+00
6.464825726905628400e+00,3.771001506142057202e+00
6.466178612640228529e+00,3.804925940639014570e+00
6.463978124407456782e+00,3.844097251809600380e+00
6.464080990619785361e+00,3.883959485982686033e+00
6.462770712781400029e+00,3.929255097794428941e+00
6.461887107326742985e+00,3.978309928600557654e+00
6.458621568191128759e+00,4.028001109401857072e+00
6.453671184899228308e+00,4.071474182219256832e+00
6.445489836496913760e+00,4.113686385706485815e+00
6.433658888143342303e+00,4.157392910691942056e+00
6.420343856280370964e+00,4.195994015915228026e+00
6.400041457075671403e+00,4.238997406297785098e+00
6.377669105743214217e+00,4.271948201936571543e+00
6.344683760883286006e+00,4.307309737594928301e+00
6.306234022899614544e+00,4.338424523640742159e+00
6.264366807218828548e+00,4.363686047886043085e+00
6.218489302536743146e+00,4.383715137872114198e+00
6.161085898851142773e+00,4.401392807010371833e+00
6.110472152365914233e+00,4.410168599278456725e+00
6.047488633039971084e+00,4.417305550385400181e+00
5.984956847124142776e+00,4.421826905667214369e+00
5.924213796670928289e+00,4.421353099570386469e+00
5.870560178296999609e+00,4.420592935471428397e+00
5.810440528841414043e+00,4.418525115893600308e+00
5.758395924254057441e+00,4.415113600179814135e+00
5.711175904260500147e+00,4.411395875987127901e+00
5.663658436025471588e+00,4.403805335410085675e+00
5.624435517219242620e+00,4.397239128714756973e+00
5.594287419382472315e+00,4.389046947982314428e+00
5.568257991832142650e+00,4.378087593296713820e+00
5.548264004798314275e+00,4.364459932204857395e+00
5.535221561555457193e+00,4.345370756908486065e+00
5.524383054189071274e+00,4.327215789611870811e+00
5.510216969342443427e+00,4.306232107562899536e+00
5.508813634976900353e+00,4.276899041956142788e+00
5.506664918491328997e+00,4.238310291411115038e+00
5.509864685670742723e+00,4.197998857117743121e+00
5.508216533446399943e+00,4.158473687977385147e+00
5.510609479240657471e+00,4.113250184542956767e+00
5.515988580143299735e+00,4.070983726443942352e+00
5.528602458893971061e+00,4.015921786517472114e+00
5.539270069557214349e+00,3.967667160862385245e+00
5.558153405495185773e+00,3.912173022007457313e+00
5.581026338691942534e+00,3.860328099941599866e+00
5.609884996188370998e+00,3.810040267703056927e+00
5.645053963805342967e+00,3.765163572594185659e+00
5.681540463889699133e+00,3.727935116824957262e+00
5.730402695003985691e+00,3.695804739718414389e+00
5.773549235924527956e+00,3.672434666473642473e+00
5.814048496779956388e+00,3.653693231167127742e+00
5.859413083747685214e+00,3.644498458580014422e+00
5.900477915828385100e+00,3.639521424544113870e+00
5.943700915971456666e+00,3.641516654222571425e+00
5.993650062091128383e+00,3.652276888018328727e+00
6.041808695815142904e+00,3.671148345199356733e+00
6.081921398306214144e+00,3.694804609404414464e+00
6.130878323120271034e+00,3.729392681480442562e+00
6.175268608134572013e+00,3.773690445327800624e+00
6.209597095556299351e+00,3.818367557216413744e+00
6.237262688119500353e+00,3.863464284267457138e+00
6.254603219281071880e+00,3.910798851146472188e+00
6.265587565705571294e+00,3.962060621953114037e+00
6.263449857966286061e+00,4.003824756327299283e+00
6.251397414382957152e+00,4.045550985808600508e+00
6.230375321967371427e+00,4.085099895062485942e+00
6.197324240843428811e+00,4.131045152315342861e+00
6.158544498010071422e+00,4.169317140707827996e+00
6.110237404804713890e+00,4.203241782183914310e+00
6.056934452216514941e+00,4.227256211193513913e+00
6.001550766883243071e+00,4.245282392990871401e+00
5.946075919783543107e+00,4.248586504148357257e+00
5.888345402551414587e+00,4.244823611084571624e+00
5.846132829398243302e+00,4.226808739934585724e+00
5.793219198395570757e+00,4.198486003109385578e+00
5.746958053735999883e+00,4.164159681277213920e+00
5.700624247300799752e+00,4.119522059016871296e+00
5.661601814217528172e+00,4.067183349601071640e+00
5.625215833256484999e+00,4.009022056124785571e+00
5.600134126626314490e+00,3.952729919880185960e+00
5.578057709957542798e+00,3.898328475423014083e+00
5.563847984807414271e+00,3.847301074708757262e+00
5.554199974052671074e+00,3.801968670266028916e+00
5.547671665605114377e+00,3.762132237041043048e+00
5.542229509535543386e+00,3.722461729826000543e+00
5.537470345455142606e+00,3.685710571642128563e+00
5.537261868060342707e+00,3.655225567773100259e+00
5.535645234482400312e+00,3.631166964021342203e+00
5.537914064772428979e+00,3.612928106048100219e+00
5.538554465036271246e+00,3.591621248981700099e+00
5.547394318944314229e+00,3.580531325331143044e+00
5.556942631187171244e+00,3.569461253471657436e+00
5.578377103781642532e+00,3.565284286851185591e+00
5.596285453747857908e+00,3.559220564292828293e+00
5.620770358479142637e+00,3.555979870112857100e+00
5.641865455279271302e+00,3.552676623156028946e+00
5.670239299543028189e+00,3.548697108173157311e+00
5.698669201520914385e+00,3.546491259535600626e+00
5.729969513239471901e+00,3.544629316492428295e+00
5.771423209913000285e+00,3.545802724353056767e+00
5.813467396269099474e+00,3.546977987906499763e+00
5.855054095259085933e+00,3.550874647171556653e+00
5.900564175942071721e+00,3.555144966620457758e+00
5.945025348542457344e+00,3.561521138873799508e+00
5.994771532369671085e+00,3.572567479248857758e+00
6.048177229809285294e+00,3.589986075800642773e+00
6.094003499646171385e+00,3.609179631058114346e+00
6.140558507289800794e+00,3.636034380009900424e+00
6.185852741713371294e+00,3.668972479412729193e+00
6.229713881969027867e+00,3.705122882158414122e+00
6.267588495285743022e+00,3.752502797847556693e+00
6.301790117998442575e+00,3.803237670423100347e+00
6.329759140317199773e+00,3.855992940584600071e+00
6.344736966731443495e+00,3.905272063385799797e+00
6.355273905083785202e+00,3.952268292192242960e+00
6.360131980548871411e+00,3.999482682806957179e+00
6.355746564116542707e+00,4.047695718408243160e+00
6.348097370171457143e+00,4.091797463160228077e+00
6.332838257702356977e+00,4.137050505253585087e+00
6.308001250967028462e+00,4.183109865919556469e+00
6.271954967105057399e+00,4.228953832605457208e+00
6.225835345200885662e+00,4.270321839489542803e+00
6.174304926008786332e+00,4.304595564657256901e+00
6.111395619659615086e+00,4.334313134005872037e+00
6.050024315450770906e+00,4.354325252540528268e+00
5.983209275847999997e+00,4.369097871152071377e+00
5.920839962357000275e+00,4.377182654394714767e+00
5.865565316201213797e+00,4.380615837058785544e+00
5.801822300729513771e+00,4.381361550338527699e+00
5.753749708719099409e+00,4.377357954383986005e+00
5.713779066399328421e+00,4.370824873221956786e+00
5.672368683590057081e+00,4.362846680661756515e+00
5.637411932956242211e+00,4.351181222937285931e+00
5.608351898647813805e+00,4.338479139933928863e+00
5.589524720939928137e+00,4.316386231610385593e+00
5.569223205164328228e+00,4.299549964806571367e+00
5.559424925341471813e+00,4.272964637151384970e+00
5.551175222318328828e+00,4.241516431954100774e+00
5.547692813218800367e+00,4.205174545056257429e+00
5.548346923874743375e+00,4.166199896571813888e+00
5.549049429657800125e+00,4.122405295028871208e+00
5.552060778103529159e+00,4.078696365887686248e+00
5.567289343643643029e+00,4.025766864613157914e+00
5.578752987570628541e+00,3.975670404593485863e+00
5.599159107303299798e+00,3.917884743461314656e+00
5.627827706725042844e+00,3.866055997234700392e+00
5.661820743110356879e+00,3.818821859972500121e+00
5.705356791161842800e+00,3.771967385184313848e+00
5.737775286254371387e+00,3.741314874394729095e+00
5.776516975726242897e+00,3.713881002505799778e+00
5.815646661915885751e+00,3.694679629971085788e+00
5.852848379866471440e+00,3.680391046476029437e+00
5.889854616941613941e+00,3.676122167751471714e+00
5.934269396979557243e+00,3.678714859437756779e+00
5.978762839450427968e+00,3.689411410521143075e+00
6.024535356134314235e+00,3.709206476266714070e+00
6.066525411430071735e+00,3.735523757002285450e+00
6.108020976969742222e+00,3.769034936943900682e+00
6.147132799148314675e+00,3.808743449986272012e+00
6.178678173942128815e+00,3.850618731859071886e+00
6.199605942427242944e+00,3.890601027283042690e+00
6.211989218847756788e+00,3.931454653382743025e+00
6.212482246671071628e+00,3.968753328114042134e+00
6.203607008679071555e+00,4.005204755326171373e+00
6.183955987627671291e+00,4.049152298396585969e+00
6.154573766875657270e+00,4.088420800759713813e+00
6.120734168896399652e+00,4.123013451417899766e+00
6.072335970191429233e+00,4.154946190039028764e+00
6.024143270610557543e+00,4.173453752422028096e+00
5.989114857130585889e+00,4.180125024167042902e+00
5.947207780450585624e+00,4.178215773001213940e+00
5.895431727741156536e+00,4.163852314299785640e+00
5.845098415897328259e+00,4.138746419125700626e+00
5.802380944649914163e+00,4.103694155007099553e+00
5.766221341105571163e+00,4.065901278769857186e+00
5.733210222217385521e+00,4.019138512716028622e+00
5.710373006257556838e+00,3.979490032028571100e+00
5.695019267036257382e+00,3.938306727259086593e+00
5.692157804634599749e+00,3.895184334568900120e+00
5.696590755451400589e+00,3.859393073981214783e+00
5.710107911679329185e+00,3.822459995077799988e+00
5.734675010494485470e+00,3.798356146212728213e+00
5.768249351558700333e+00,3.766451725838514619e+00
5.811784894533514212e+00,3.742860378311756442e+00
5.867906760797000132e+00,3.709820968898428717e+00
5.920332259613227954e+00,3.690375989494000031e+00
5.976077880898200689e+00,3.678645897215742977e+00
6.028979283058314209e+00,3.675818798646928620e+00
6.078812682011242252e+00,3.679376873670542558e+00
6.124336437611356487e+00,3.690674307966427925e+00
6.162701573513271747e+00,3.708667097491700204e+00
6.192119802625914993e+00,3.734670899627157148e+00
6.224094114588413440e+00,3.767787852198500431e+00
6.251246458659514893e+00,3.810887758145085513e+00
6.274731118383585660e+00,3.856915254736042797e+00
6.300295211822542818e+00,3.913962512691370854e+00
6.321312037475785850e+00,3.968246905590157247e+00
6.340629704257643162e+00,4.029924581997285316e+00
6.351450627952528905e+00,4.081995621615400083e+00
6.357963514570842634e+00,4.129364501974342794e+00
6.362319807343342681e+00,4.175801132853628417e+00
6.364728254453313916e+00,4.214852801853042230e+00
6.355679651512828876e+00,4.244565190078885664e+00
6.349314714902642542e+00,4.273402889059570775e+00
6.333181865768557017e+00,4.293913899599286488e+00
6.320502869297627946e+00,4.317232358857142849e+00
6.299352414101856645e+00,4.331731709008828091e+00
6.275003989559885476e+00,4.344414418335357020e+00
6.243500373728514852e+00,4.351413127078529008e+00
6.204924239340185999e+00,4.355191701744814736e+00
6.162602375831971457e+00,4.357262133833043727e+00
6.113339046462157533e+00,4.355295598949457947e+00
6.062321981002228632e+00,4.350750235087285311e+00
6.006626527008528171e+00,4.342567062436200054e+00
5.951319622768985518e+00,4.327003817520972184e+00
5.893984142423442485e+00,4.306628938603472179e+00
5.833671831820629095e+00,4.279344489355614733e+00
5.781671006394800472e+00,4.248044033568800337e+00
5.728226876954571445e+00,4.205000712459027845e+00
5.681375285083757554e+00,4.156751298654214111e+00
5.644185982138585800e+00,4.104904548729686020e+00
5.617802103767571609e+00,4.057760771112342901e+00
5.599190359987142429e+00,4.006250433510514242e+00
5.591000118701628274e+00,3.963527965722028590e+00
5.586448446084771646e+00,3.910854010368728595e+00
5.592142255777128312e+00,3.866768182412243071e+00
5.601229987387100095e+00,3.826710796453657970e+00
5.623017674618042250e+00,3.781242709141243274e+00
5.654845471385399946e+00,3.732231646680314263e+00
5.695829487776057576e+00,3.691674143544042330e+00
5.742663010376543475e+00,3.656441700677042661e+00
5.797103705848956956e+00,3.627333866877600066e+00
5.855289089033800742e+00,3.602542406884228221e+00
5.913845805793142674e+00,3.588176164657556733e+00
5.980716412493913836e+00,3.577886283469285722e+00
6.037269286401000024e+00,3.572770237693114304e+00
6.094051521966228790e+00,3.572642239342028958e+00
6.140761504753628586e+00,3.578434002818556614e+00
6.195299143244900719e+00,3.588695062802543134e+00
6.241014328699000302e+00,3.604791713026114230e+00
6.267672380373714880e+00,3.625270376541371853e+00
6.295156586952542987e+00,3.649803124402071219e+00
6.324933188110042792e+00,3.683529869731557049e+00
6.349740627618828626e+00,3.719457661239128576e+00
6.375945107294256786e+00,3.763526506708628538e+00
6.401900314998985486e+00,3.815996003682556648e+00
6.424423113208014513e+00,3.870841964778756861e+00
6.449845389758628755e+00,3.930281590968142780e+00
6.472031074472099910e+00,3.990061650776313584e+00
6.497284887182643409e+00,4.053286067799684922e+00
6.514831027468028779e+00,4.109776229883586041e+00
6.537573081483300186e+00,4.162925712416700286e+00
6.554269558071842638e+00,4.209657262889200169e+00
6.573333007656128935e+00,4.250201512770614087e+00
6.595112623129429252e+00,4.287350187890514697e+00
6.614465589118614375e+00,4.314733957803599473e+00
6.619678337961214076e+00,4.336013312822299959e+00
6.637285401543956631e+00,4.352064918604843236e+00
6.643192826779086069e+00,4.368507240037243555e+00
6.649323751646957881e+00,4.381363964649899856e+00
6.661851071038657146e+00,4.391239694311642516e+00
6.670503542820485521e+00,4.398689172146799997e+00
6.698149930089099868e+00,4.405000576103242693e+00
6.720164949211071992e+00,4.409770822235685728e+00
6.734048480618157306e+00,4.414225185675014096e+00
6.757591456739413971e+00,4.417942574141400236e+00
6.780209589168128659e+00,4.420012983399799644e+00
6.813001053644228477e+00,4.420068105120099844e+00
6.841114554062614594e+00,4.422528329176229178e+00
6.870203246445856671e+00,4.422022691526557026e+00
6.899222375985472056e+00,4.422572742703342996e+00
6.932292084071670857e+00,4.421085594369885463e+00
6.967035293639957771e+00,4.416699294939285814e+00
7.000450640754828591e+00,4.411082946063928922e+00
7.032519018105714892e+00,4.402950720397000417e+00
7.066964524791329083e+00,4.390275748279285573e+00
7.101919088730957341e+00,4.373264048956371219e+00
7.134220766594270735e+00,4.353813643700699565e+00
7.173334458973128491e+00,4.321916748113200590e+00
7.203906070676528550e+00,4.288424498268513574e+00
7.234637738842272014e+00,4.246404957550128145e+00
7.257528239571485962e+00,4.205286188744871367e+00
7.275393033396656328e+00,4.165131390547328394e+00
7.287276320594614276e+00,4.119322535140670816e+00
7.296219971168456553e+00,4.072206405036642884e+00
7.297888483657085423e+00,4.025426140037756895e+00
7.296984576099528219e+00,3.976378995515185366e+00
7.290529932459913987e+00,3.923374449072627890e+00
7.276009245162571304e+00,3.877511796592828297e+00
7.256923184173372121e+00,3.820221048025328692e+00
7.231880016899028263e+00,3.775572454583857152e+00
7.197988625830399556e+00,3.722387027874800580e+00
7.158813299835814270e+00,3.680481795689357405e+00
7.116644594528871437e+00,3.639021887667957422e+00
7.073465787291299378e+00,3.606735749268485947e+00
7.015823696655728803e+00,3.566505669167271186e+00
6.982476074403686006e+00,3.551766674918700240e+00
6.939727300199813875e+00,3.531807459327313659e+00
6.901552626440813576e+00,3.514173627358371910e+00
6.862451398349413978e+00,3.497784826570328853e+00
6.816477893790943376e+00,3.478454856570613707e+00
6.776083208690443449e+00,3.461009655920999961e+00
6.737792873352471013e+00,3.440132854416200203e+00
6.700602521137099643e+00,3.416593618142714561e+00
6.669984861287142408e+00,3.389372975637228613e+00
6.639532901810342835e+00,3.356928157319285511e+00
6.612337414540628622e+00,3.323512688830542849e+00
6.593607923163686380e+00,3.291672480552557012e+00
6.573621030131514331e+00,3.253369883705285126e+00
6.561180478601357002e+00,3.210975122451585229e+00
6.548427893737499339e+00,3.163236177526871806e+00
6.539875552900385358e+00,3.118398298480814290e+00
6.536644597481100050e+00,3.076063353629900021e+00
6.532829378535714326e+00,3.027388490061771797e+00
6.533924340111314066e+00,2.979741830605614261e+00
6.534486125137257240e+00,2.923187337766185667e+00
6.538462589047685292e+00,2.871730365805685636e+00
6.544050620437056764e+00,2.823564837246485659e+00
6.554133027761857022e+00,2.777689810233171297e+00
6.569601654824127834e+00,2.739842660859185486e+00
6.586789776040757438e+00,2.697508335825071324e+00
6.611685918411057017e+00,2.659916715971214263e+00
6.644794620686542252e+00,2.628667904211957396e+00
6.679872194773957439e+00,2.596411739259128382e+00
6.725717435213772077e+00,2.566267217664800260e+00
6.771928320252671440e+00,2.543526162679057290e+00
6.822094279847513931e+00,2.521735451094142544e+00
6.876146144020014006e+00,2.502277080908914098e+00
6.925423506770186144e+00,2.487212918399114070e+00
6.984960327251856782e+00,2.467696463590957290e+00
7.032370984290528426e+00,2.448472565362056930e+00
7.083392613215271361e+00,2.426023821678671588e+00
7.134632005180571390e+00,2.401105828064985737e+00
7.180960777334342460e+00,2.367223061673328743e+00
7.225291808675799565e+00,2.333514993229671486e+00
7.262331455879842856e+00,2.288970139209314247e+00
7.299604379016571443e+00,2.242279680573614264e+00
7.320981299761585959e+00,2.194562055039914306e+00
7.340254473648642808e+00,2.149130749782256711e+00
7.351559644330086130e+00,2.096450564821542795e+00
7.358838588351571453e+00,2.048648382772142895e+00
7.361347344962686279e+00,2.002172484521271389e+00
7.359951568200385985e+00,1.950267926618342695e+00
7.351888965891857808e+00,1.891794189814385962e+00
7.340617463028614509e+00,1.845296643749985588e+00
7.317769192589000049e+00,1.795134707943414565e+00
7.286061888705556377e+00,1.745247148288971317e+00
7.251883276355528096e+00,1.706558653292871153e+00
7.209141264298028595e+00,1.669017794217485751e+00
7.170152687971857119e+00,1.641451788838528270e+00
7.118398000618128663e+00,1.615807479334171681e+00
7.083423537148214599e+00,1.600065251661014099e+00
7.033311855518028288e+00,1.585303509852657111e+00
6.982401379123913898e+00,1.575975498109056794e+00
6.933234770794457269e+00,1.571951334065742945e+00
6.889189830488857247e+00,1.573108553107513963e+00
6.841991549471500456e+00,1.574915897918100161e+00
6.803576150486456697e+00,1.581341770689914217e+00
6.747904904558899908e+00,1.590267695971114392e+00
6.714803002119085207e+00,1.601318642112242951e+00
6.675070850808056733e+00,1.618433721176914197e+00
6.636662994681542749e+00,1.641839309192985485e+00
6.609518729182043195e+00,1.670384177216500010e+00
6.577541869351428261e+00,1.700005838074414299e+00
6.552257027230128372e+00,1.737717482754914222e+00
6.530760540411956860e+00,1.777799449736228610e+00
6.503782477820029051e+00,1.832027713651999790e+00
6.474697993742256408e+00,1.889774901658057171e+00
6.447063839529599605e+00,1.952604806078171329e+00
6.425318234418914365e+00,2.008782443379071303e+00
6.401196016896243179e+00,2.077182205351028710e+00
6.375360179154685447e+00,2.136691186589914082e+00
6.344521515891428542e+00,2.194499447272200143e+00
6.315775097242257274e+00,2.243894133414914283e+00
6.282639362487271839e+00,2.285594616393100242e+00
6.250943382664757131e+00,2.319485074787785539e+00
6.217754435641685617e+00,2.343930550080328690e+00
6.179696902944456838e+00,2.361603023947028923e+00
6.144563607117656368e+00,2.373011493791614246e+00
6.096355186849486074e+00,2.380036102469557324e+00
